,Time,SA T,SA T Set,OA T,MA T,RA T,SA Fan Stat,RA Fan Stat,SA Speed,RA Speed,OA Damper,RA Damper,Cooling valve,Heating valve,SA Pressure Set,SA Pressure,Occupancy,Fault
56160,3/10/2017 0:00,52.01,55.04,29.48,58.9,65.29,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56161,3/10/2017 0:01,52.01,55.04,29.48,58.9,65.28,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56162,3/10/2017 0:02,52.01,55.04,29.46,58.9,65.27,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56163,3/10/2017 0:03,52.01,55.04,29.44,58.9,65.25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56164,3/10/2017 0:04,52.01,55.04,29.43,58.9,65.24,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56165,3/10/2017 0:05,52.01,55.04,29.41,58.9,65.23,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56166,3/10/2017 0:06,52.01,55.04,29.39,58.9,65.21,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56167,3/10/2017 0:07,52.01,55.04,29.37,58.9,65.2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56168,3/10/2017 0:08,52.01,55.04,29.35,58.9,65.19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56169,3/10/2017 0:09,52.01,55.04,29.34,58.9,65.17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56170,3/10/2017 0:10,52.01,55.04,29.32,58.9,65.16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56171,3/10/2017 0:11,52.01,55.04,29.3,58.9,65.15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56172,3/10/2017 0:12,52.01,55.04,29.28,58.9,65.13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56173,3/10/2017 0:13,52.01,55.04,29.26,58.9,65.12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56174,3/10/2017 0:14,52.01,55.04,29.25,58.9,65.11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56175,3/10/2017 0:15,52.01,55.04,29.23,58.9,65.09,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56176,3/10/2017 0:16,52.01,55.04,29.21,58.9,65.08,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56177,3/10/2017 0:17,52.01,55.04,29.19,58.9,65.07,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56178,3/10/2017 0:18,52.01,55.04,29.17,58.9,65.05,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56179,3/10/2017 0:19,52.01,55.04,29.16,58.9,65.04,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56180,3/10/2017 0:20,52.01,55.04,29.14,58.9,65.03,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56181,3/10/2017 0:21,52.01,55.04,29.12,58.9,65.02,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56182,3/10/2017 0:22,52.01,55.04,29.1,58.9,65.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56183,3/10/2017 0:23,52.01,55.04,29.08,58.9,64.99,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56184,3/10/2017 0:24,52.01,55.04,29.07,58.9,64.98,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56185,3/10/2017 0:25,52.01,55.04,29.05,58.9,64.96,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56186,3/10/2017 0:26,52.01,55.04,29.03,58.9,64.95,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56187,3/10/2017 0:27,52.01,55.04,29.01,58.9,64.94,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56188,3/10/2017 0:28,52.01,55.04,28.99,58.9,64.93,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56189,3/10/2017 0:29,52.01,55.04,28.98,58.9,64.91,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56190,3/10/2017 0:30,52.01,55.04,28.96,58.9,64.9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56191,3/10/2017 0:31,52.01,55.04,28.94,58.9,64.89,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56192,3/10/2017 0:32,52.01,55.04,28.92,58.9,64.88,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56193,3/10/2017 0:33,52.01,55.04,28.9,58.9,64.86,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56194,3/10/2017 0:34,52.01,55.04,28.89,58.9,64.85,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56195,3/10/2017 0:35,52.01,55.04,28.87,58.9,64.84,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56196,3/10/2017 0:36,52.01,55.04,28.85,58.9,64.83,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56197,3/10/2017 0:37,52.01,55.04,28.83,58.9,64.81,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56198,3/10/2017 0:38,52.01,55.04,28.81,58.9,64.8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56199,3/10/2017 0:39,52.01,55.04,28.8,58.9,64.79,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56200,3/10/2017 0:40,52.01,55.04,28.78,58.9,64.77,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56201,3/10/2017 0:41,52.01,55.04,28.76,58.9,64.76,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56202,3/10/2017 0:42,52.01,55.04,28.74,58.9,64.75,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56203,3/10/2017 0:43,52.01,55.04,28.72,58.9,64.74,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56204,3/10/2017 0:44,52.01,55.04,28.71,58.9,64.73,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56205,3/10/2017 0:45,52.01,55.04,28.69,58.9,64.71,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56206,3/10/2017 0:46,52.01,55.04,28.67,58.9,64.7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56207,3/10/2017 0:47,52.01,55.04,28.65,58.9,64.69,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56208,3/10/2017 0:48,52.01,55.04,28.63,58.9,64.68,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56209,3/10/2017 0:49,52.01,55.04,28.62,58.9,64.66,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56210,3/10/2017 0:50,52.01,55.04,28.6,58.9,64.65,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56211,3/10/2017 0:51,52.01,55.04,28.58,58.9,64.64,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56212,3/10/2017 0:52,52.01,55.04,28.56,58.9,64.63,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56213,3/10/2017 0:53,52.01,55.04,28.54,58.9,64.61,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56214,3/10/2017 0:54,52.01,55.04,28.53,58.9,64.6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56215,3/10/2017 0:55,52.01,55.04,28.51,58.9,64.59,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56216,3/10/2017 0:56,52.01,55.04,28.49,58.9,64.58,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56217,3/10/2017 0:57,52.01,55.04,28.47,58.9,64.57,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56218,3/10/2017 0:58,52.01,55.04,28.45,58.9,64.55,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56219,3/10/2017 0:59,52.01,55.04,28.44,58.9,64.54,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56220,3/10/2017 1:00,52.01,55.04,28.42,58.9,64.53,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56221,3/10/2017 1:01,52.01,55.04,28.4,58.9,64.52,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56222,3/10/2017 1:02,52.01,55.04,28.37,58.9,64.51,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56223,3/10/2017 1:03,52.01,55.04,28.33,58.9,64.49,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56224,3/10/2017 1:04,52.01,55.04,28.3,58.9,64.48,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56225,3/10/2017 1:05,52.01,55.04,28.27,58.9,64.47,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56226,3/10/2017 1:06,52.01,55.04,28.23,58.9,64.46,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56227,3/10/2017 1:07,52.01,55.04,28.2,58.9,64.44,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56228,3/10/2017 1:08,52.01,55.04,28.17,58.9,64.43,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56229,3/10/2017 1:09,52.01,55.04,28.14,58.9,64.42,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56230,3/10/2017 1:10,52.01,55.04,28.1,58.9,64.41,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56231,3/10/2017 1:11,52.01,55.04,28.07,58.9,64.39,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56232,3/10/2017 1:12,52.01,55.04,28.04,58.9,64.38,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56233,3/10/2017 1:13,52.01,55.04,28.0,58.9,64.37,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56234,3/10/2017 1:14,52.01,55.04,27.97,58.9,64.36,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56235,3/10/2017 1:15,52.01,55.04,27.94,58.9,64.34,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56236,3/10/2017 1:16,52.01,55.04,27.91,58.9,64.33,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56237,3/10/2017 1:17,52.01,55.04,27.87,58.9,64.32,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56238,3/10/2017 1:18,52.01,55.04,27.84,58.9,64.31,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56239,3/10/2017 1:19,52.01,55.04,27.81,58.9,64.29,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56240,3/10/2017 1:20,52.01,55.04,27.77,58.9,64.28,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56241,3/10/2017 1:21,52.01,55.04,27.74,58.9,64.27,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56242,3/10/2017 1:22,52.01,55.04,27.71,58.9,64.25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56243,3/10/2017 1:23,52.01,55.04,27.67,58.9,64.24,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56244,3/10/2017 1:24,52.01,55.04,27.64,58.9,64.23,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56245,3/10/2017 1:25,52.01,55.04,27.61,58.9,64.22,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56246,3/10/2017 1:26,52.01,55.04,27.58,58.9,64.2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56247,3/10/2017 1:27,52.01,55.04,27.54,58.9,64.19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56248,3/10/2017 1:28,52.01,55.04,27.51,58.9,64.18,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56249,3/10/2017 1:29,52.01,55.04,27.48,58.9,64.16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56250,3/10/2017 1:30,52.01,55.04,27.44,58.9,64.15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56251,3/10/2017 1:31,52.01,55.04,27.41,58.9,64.14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56252,3/10/2017 1:32,52.01,55.04,27.38,58.9,64.13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56253,3/10/2017 1:33,52.01,55.04,27.34,58.9,64.11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56254,3/10/2017 1:34,52.01,55.04,27.31,58.9,64.1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56255,3/10/2017 1:35,52.01,55.04,27.28,58.9,64.09,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56256,3/10/2017 1:36,52.01,55.04,27.24,58.9,64.07,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56257,3/10/2017 1:37,52.01,55.04,27.21,58.9,64.06,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56258,3/10/2017 1:38,52.01,55.04,27.18,58.9,64.05,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56259,3/10/2017 1:39,52.01,55.04,27.15,58.9,64.03,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56260,3/10/2017 1:40,52.01,55.04,27.11,58.9,64.02,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56261,3/10/2017 1:41,52.01,55.04,27.08,58.9,64.01,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56262,3/10/2017 1:42,52.01,55.04,27.05,58.9,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56263,3/10/2017 1:43,52.01,55.04,27.01,58.9,63.98,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56264,3/10/2017 1:44,52.01,55.04,26.98,58.9,63.97,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56265,3/10/2017 1:45,52.01,55.04,26.95,58.9,63.96,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56266,3/10/2017 1:46,52.01,55.04,26.92,58.9,63.94,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56267,3/10/2017 1:47,52.01,55.04,26.88,58.9,63.93,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56268,3/10/2017 1:48,52.01,55.04,26.85,58.9,63.92,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56269,3/10/2017 1:49,52.01,55.04,26.82,58.9,63.91,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56270,3/10/2017 1:50,52.01,55.04,26.78,58.9,63.89,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56271,3/10/2017 1:51,52.01,55.04,26.75,58.9,63.88,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
56272,3/10/2017 1:52,52.01,55.04,26.72,58.9,63.87,0,0,0.0,0.0,0.0,0.0,0.0,0,0.04,0.0,0,1
