,Time,SA T,SA T Set,OA T,MA T,RA T,SA Fan Stat,RA Fan Stat,SA Speed,RA Speed,OA Damper,RA Damper,Cooling valve,Heating valve,SA Pressure Set,SA Pressure,Occupancy,Fault
123840,6/14/2017 0:00,53.5,55.04,39.77,62.93,71.87,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123841,6/14/2017 0:01,53.5,55.04,39.74,62.93,71.86,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123842,6/14/2017 0:02,53.5,55.04,39.76,62.93,71.85,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123843,6/14/2017 0:03,53.5,55.04,39.78,62.93,71.84,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123844,6/14/2017 0:04,53.5,55.04,39.79,62.93,71.83,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123845,6/14/2017 0:05,53.5,55.04,39.81,62.93,71.82,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123846,6/14/2017 0:06,53.5,55.04,39.83,62.93,71.81,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123847,6/14/2017 0:07,53.5,55.04,39.85,62.93,71.81,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123848,6/14/2017 0:08,53.5,55.04,39.87,62.93,71.8,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123849,6/14/2017 0:09,53.5,55.04,39.88,62.93,71.79,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123850,6/14/2017 0:10,53.5,55.04,39.9,62.93,71.78,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123851,6/14/2017 0:11,53.5,55.04,39.92,62.93,71.78,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123852,6/14/2017 0:12,53.5,55.04,39.94,62.93,71.77,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123853,6/14/2017 0:13,53.5,55.04,39.96,62.93,71.77,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123854,6/14/2017 0:14,53.5,55.04,39.97,62.93,71.76,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
123855,6/14/2017 0:15,53.5,55.04,39.99,62.93,71.75,0,0,0.0,0.0,0.0,0.0,0.02,0,0.04,0.0,0,1
